,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
2611,Thu Jun 17 10:13:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",God it’s refreshing to see senior politicians pushed to answer this question – the truth is that they have absolutely no idea – but we’ll all pay for it.,God refreshing see senior politicians pushed answer question truth absolutely idea well pay,"Sentiment(polarity=0.35, subjectivity=0.95)",0.35,0.95,en,0,0,MarkatLangstone,36635,2646,4974,,,darrengrimes_,,"Dawlish Warren, Devon, UK",2021-06-17 10:13:16+00:00
2612,Thu Jun 17 10:13:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ee mega baanisalu, RC hit kottagane RC ni leparu. AA Non BB IH raagane RC ni odilesaru. PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru 👌",Ee mega baanisalu RC hit kottagane RC ni leparu AA Non BB IH raagane RC ni odilesaru PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,saimsc9,17633,1044,974,,,Karlmarx_07,,Amalapuram,2021-06-17 10:13:17+00:00
2613,Thu Jun 17 10:13:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I don't want meat from Australia. Besides their ghastly animal welfare standards and the low quality of their meat compared to EU and UK meat, there's the inescapable fact that we should be reducing about our carbon footprint. But why are the farmers not protesting???",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,Iain24235703,8730,77,110,,,artemis0801,,Wales,2021-06-17 10:13:18+00:00
2614,Thu Jun 17 10:13:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👏🏾 Avec le lancement effectif des opérations, l'entreprise @IhelaU participera à la création d'emplois, avec notamment la gestion de très nombreuses transactions dans le #mobilemoney, sur des tendances largement haussières https://t.co/Ew66WO8zm1

#Burundi #youth #innovation https://t.co/w7Bzhd8IH7",Avec le lancement effectif des oprations l'entreprise participera la cration d'emplois avec notamment la gestion de trs nombreuses transactions dans le sur des tendances largement haussires,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,0,0,HATUNGIMANAEm11,351,8,104,,,"JimbereMag, IhelaU",,,2021-06-17 10:13:22+00:00
2615,Thu Jun 17 10:13:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mottanikiiii.... Banisalu Duty Yekkesaru gaa..!!

Keep it up..banisa guruu..!

Kattappa kuda intha banisatvam chessi undadu kadhaa guruu..🚶",Mottanikiiii .... Banisalu Duty Yekkesaru gaa .. Keep .. banisa guruu .. Kattappa kuda intha banisatvam chessi undadu kadhaa guruu ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,0,0,praba00564,88134,1297,1195,,,Majjipolinaidu1,,India,2021-06-17 10:13:23+00:00
2616,Thu Jun 17 10:13:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,obiadekanobi,84025,1596,2627,,,GBNEWS,,,2021-06-17 10:13:24+00:00
2617,Thu Jun 17 10:13:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👏🏾 Avec le lancement effectif des opérations, l'entreprise @IhelaU participera à la création d'emplois, avec notamment la gestion de très nombreuses transactions dans le #mobilemoney, sur des tendances largement haussières https://t.co/Ew66WO8zm1

#Burundi #youth #innovation https://t.co/w7Bzhd8IH7",Avec le lancement effectif des oprations l'entreprise participera la cration d'emplois avec notamment la gestion de trs nombreuses transactions dans le sur des tendances largement haussires,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,0,0,TWAGIRAYEZUBni1,1137,24,26,,,"JimbereMag, IhelaU",,,2021-06-17 10:13:25+00:00
2618,Thu Jun 17 10:13:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu..

Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaru

Aayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu 👍

@urstrulyMahesh 💛",Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu .. Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaruAayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu,"Sentiment(polarity=0.3666666666666667, subjectivity=0.3888888888888889)",0.3666666666666667,0.3888888888888889,et,0,0,Mahipandu91,31097,525,1367,,,TWTM__,,,2021-06-17 10:13:30+00:00
2619,Thu Jun 17 10:13:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,AimeeJaney1,2524,221,504,,,"SebastianEPayne, afneil",,"London, England",2021-06-17 10:13:33+00:00
2620,Thu Jun 17 10:13:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,fairgo_yu,30541,1295,3600,,,davidbewart,,gold coast,2021-06-17 10:13:35+00:00
2621,Thu Jun 17 10:13:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asal em chuskoni ra mee pilla na kodukulu trends antunaru 😂😂😂😂

2017 lo 2M + bday trend chesam mee bathuki 2021 ki kuda 2M bday trend ledu meeru matladthunara 

2021 lo kuda Worldwide ekkinchaleru villaki quotes chestunara meer Elli 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/BKWnBbtujl",Asal em chuskoni ra mee pilla na kodukulu trends antunaru lo M bday trend chesam mee bathuki ki kuda M bday trend ledu meeru matladthunara lo kuda Worldwide ekkinchaleru villaki quotes chestunara meer Elli,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,kuppi_kanna,55495,701,387,,,11thAugust2022,,Prabhas Land,2021-06-17 10:13:36+00:00
2622,Thu Jun 17 10:13:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HELP US BUY MORE SCHOOL SHOES FOR THE NEEDY. 

#DonateBreadCampaign DONATE E10 VIA MOBILE MONEY OR EWALLET TO 78637196. https://t.co/zRfQHYAaOU",HELP US BUY MORE SCHOOL SHOES FOR THE NEEDY DONATE E10 VIA MOBILE MONEY OR EWALLET TO,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,SephutileM,1749,380,565,,DonateBreadCampaign,illapenboyNEW,,Eswatini,2021-06-17 10:13:37+00:00
2623,Thu Jun 17 10:13:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L-style History

リング無しでも抜群のホールド力と最高強度
【LARO Shaft Carbon】

こちらも発売から10年ほどですが、
折りたたみフライト愛用中の方には今尚大人気！
なんとフライトそのまま挿すだけ！
驚きの抜けにくさ…！！
知らない方には今からでも試して欲しい！

https://t.co/dHY9j0sCMK https://t.co/BGWK8WHJrG",L-style HistoryLARO Shaft Carbon10,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ja,0,0,06Tomohiro,7744,878,1243,,,Lstyle_Japan,,日本 群馬,2021-06-17 10:13:41+00:00
2624,Thu Jun 17 10:13:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ee mega baanisalu, RC hit kottagane RC ni leparu. AA Non BB IH raagane RC ni odilesaru. PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru 👌",Ee mega baanisalu RC hit kottagane RC ni leparu AA Non BB IH raagane RC ni odilesaru PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,fgh11207329,49856,117,199,,,Karlmarx_07,,,2021-06-17 10:13:42+00:00
2625,Thu Jun 17 10:13:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Polis 🇮🇱 terjatuh daripada kuda tunggangannya sendiri di Gerbang Al-Amud. Kuda pun benci dengan orang 🇮🇱 ni. #JerusalemMassRaid #SerbuanBaitulMaqdis https://t.co/THH8vAFXls,Polis terjatuh daripada kuda tunggangannya sendiri di Gerbang Al-Amud Kuda pun benci dengan orang ni,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,syhrhsyza,187341,791,289,,,AdDien90,,Malaysia,2021-06-17 10:13:44+00:00
2626,Thu Jun 17 10:13:45 +0000 2021,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,robtb,18807,788,2933,,,davidbewart,,"Melbourne, Victoria, Australia",2021-06-17 10:13:45+00:00
2627,Thu Jun 17 10:13:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,JBell100099,109850,2662,4432,,,davidbewart,,Whadjuk Land ,2021-06-17 10:13:46+00:00
2628,Thu Jun 17 10:13:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,fitaloon,108406,1485,2744,,,"SebastianEPayne, afneil",,"Scotland, United Kingdom",2021-06-17 10:13:49+00:00
2629,Thu Jun 17 10:13:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Checking in on the latest monthly observations of carbon dioxide (CO₂) and methane (CH₄)... not ideal! 🥴

[For more data/info: https://t.co/qgGUja851c] https://t.co/S4f2iZhMla",Checking latest monthly observations carbon dioxide CO methane CH ... ideal For data/info,"Sentiment(polarity=0.7, subjectivity=0.95)",0.7,0.95,en,0,0,dkoceri,10101,29,142,,,ZLabe,,İstanbul,2021-06-17 10:13:51+00:00
2630,Thu Jun 17 10:13:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is the first time I've seen the Government - in media at least - properly grilled on the costs of its green revolution. (That hateful GB News, ey, with its commitment to scrutinising incredibly expense policies).",This first time I 've seen Government media least properly grilled costs green revolution That hateful GB News ey commitment scrutinising incredibly expense policies,"Sentiment(polarity=0.13, subjectivity=0.4066666666666666)",0.13,0.4066666666666666,en,0,0,AimeeJaney1,2525,221,504,,,CharlotteCGill,,"London, England",2021-06-17 10:13:56+00:00
2631,Thu Jun 17 10:13:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,TheEnigmatical1,343,39,528,,,"SebastianEPayne, afneil",,,2021-06-17 10:13:57+00:00
2632,Thu Jun 17 10:13:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Industry Ki Vachi 20 Years Ayyindi Raagane #Chiranjeevi Ni Bayapettadu Ani Dabba Publicity Chesukune Mee Batch Ki Asalu #JrNtr Emi Peekadu Raa Naa Bongu

#VarunSandesh Nunchi #Anushka Varaku Single Screen 1cr Andaru Kottaru 150-200/- Cinema Tic Meeda Okkati Leni Star Hero #JrNtr",Industry Ki Vachi Years Ayyindi Raagane Ni Bayapettadu Ani Dabba Publicity Chesukune Mee Batch Ki Asalu Emi Peekadu Raa Naa Bongu Nunchi Varaku Single Screen cr Andaru Kottaru -200/- Cinema Tic Meeda Okkati Leni Star Hero,"Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)",-0.07142857142857142,0.21428571428571427,et,0,0,sureshpranathi,35892,520,677,,Chiranjeevi,guptanagu8,,"Tenali, India",2021-06-17 10:13:58+00:00
2633,Thu Jun 17 10:14:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mixx Mafia Takeover  is starting now! Listen live here: https://t.co/m7pMaNYq2b
#NowPlaying on KSHZ-SlaughtaHouze Radio
https://t.co/pr2YR38bMb",Mixx Mafia Takeover starting Listen live KSHZ-SlaughtaHouze Radio,"Sentiment(polarity=0.06818181818181818, subjectivity=0.3)",0.06818181818181818,0.3,en,0,0,john41846470,31,4,15,False,NowPlaying,Newmann_Dist,,,2021-06-17 10:14:02+00:00
2634,Thu Jun 17 10:14:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The “dinosaur chart”:

Most of the increases in CO2 emissions after the year 1990 come from the consumption of the global top 10 per cent income earners.

https://t.co/IHbA1zZ5DF https://t.co/Zk6r291AYH",The dinosaur chart Most increases CO2 emissions year come consumption global top per cent income earners,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333,en,0,0,WarrenDemCats,132321,1402,1510,,,heimbergecon,,,2021-06-17 10:14:04+00:00
2635,Thu Jun 17 10:14:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Australians are delighted with the deal.
British farmers are not.
People who care about our welfare standards are not.
Those who are worried about our carbon footprint are not.

@trussliz and @BorisJohnson couldn’t care less. https://t.co/D6BKctUdc8",The Australians delighted deal.British farmers not.People care welfare standards not.Those worried carbon footprint couldnt care less,"Sentiment(polarity=0.26666666666666666, subjectivity=0.3833333333333333)",0.26666666666666666,0.3833333333333333,en,0,0,tartancobweb,622500,1758,539,,,EUmoveMACC,,Scotland Europe.,2021-06-17 10:14:06+00:00
2636,Thu Jun 17 10:14:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,Harclubs1,6045,312,708,,,davidbewart,,,2021-06-17 10:14:07+00:00
